Order ID,Order Date,Destination Port,Carrier,TPT,Service Level,Ship ahead day count,Ship Late Day count,Customer,Product ID,Origin Plant,Unit quantity,Weight,Freight Rate,Minimum weight,Cost per unit,Total Cost,Supply,Demand
1447382155,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1655723,PLANT03,830,30.16166454,85.36,3.51,0.52,429.53,1013,9040
1447163627,26-05-2013,PORT04,V444_0,2,DTP,0,3,V555555555_27,1655723,PLANT03,459,8.642456945,24.46,4.01,0.52,237.53,1013,9040
1447163629,26-05-2013,PORT04,V444_0,2,DTP,0,3,V555555555_27,1655723,PLANT03,353,5.302120825,15.01,4.51,0.52,182.68,1013,9040
1447163628,26-05-2013,PORT04,V444_0,2,DTP,0,3,V555555555_27,1655723,PLANT03,346,5.302120825,15.01,5.01,0.52,179.06,1013,9040
1447163617,26-05-2013,PORT04,V444_0,2,DTP,0,3,V555555555_27,1655723,PLANT03,402,5.302120825,15.01,5.51,0.52,208.04,1013,9040
1447152813,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1655723,PLANT03,483,11.60424165,32.84,6.01,0.52,249.95,1013,9040
1447285079,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1655723,PLANT03,382,2.651060413,7.5,6.51,0.52,197.69,1013,9040
1447163742,26-05-2013,PORT04,V444_0,2,DTP,0,3,V555555555_27,1655723,PLANT03,433,5.302120825,15.01,7.01,0.52,224.08,1013,9040
1447192285,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1655723,PLANT03,514,12.25530206,34.68,7.51,0.52,266,1013,9040
1447163616,26-05-2013,PORT04,V444_0,2,DTP,0,3,V555555555_27,1655723,PLANT03,382,5.302120825,15.01,8.01,0.52,197.69,1013,9040
1447224401,26-05-2013,PORT04,V444_0,2,DTP,0,3,V555555555_27,1655723,PLANT03,357,5.302120825,15.01,8.51,0.52,184.75,1013,9040
1447369914,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1655723,PLANT03,400,5.302120825,15.01,9.01,0.52,207,1013,9040
1447288234,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1652604,PLANT03,830,11.24,31.81,9.51,0.52,429.53,1013,9040
1447204439,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1652604,PLANT03,820,11.7,33.11,10.01,0.52,424.35,1013,9040
1447152805,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1652604,PLANT03,608,7.4,20.94,10.51,0.52,314.64,1013,9040
1447251844,26-05-2013,PORT04,V444_0,2,DTP,0,3,V555555555_27,1688824,PLANT03,402,2.111870968,5.98,11.01,0.52,208.04,1013,9040
1447327216,26-05-2013,PORT04,V444_0,2,DTP,0,3,V555555555_27,1688824,PLANT03,394,1.949419355,5.52,11.51,0.52,203.9,1013,9040
1447395127,26-05-2013,PORT04,V444_0,2,DTP,0,3,V555555555_27,1690092,PLANT03,649,6.14,17.38,12.01,0.52,335.86,1013,9040
1447232864,26-05-2013,PORT04,V444_0,2,DTP,0,3,V555555555_27,1660885,PLANT03,692,3.177109347,8.99,12.51,0.52,358.11,1013,9040
1447208160,26-05-2013,PORT04,V444_0,2,DTP,0,3,V555555555_27,1660885,PLANT03,618,3.177109347,8.99,13.01,0.52,319.82,1013,9040
1447395055,26-05-2013,PORT04,V444_0,2,DTP,0,3,V555555555_27,1660885,PLANT03,634,3.177109347,8.99,13.51,0.52,328.1,1013,9040
1447163575,26-05-2013,PORT04,V444_0,2,DTP,0,3,V555555555_27,1660885,PLANT03,677,3.177109347,8.99,14.01,0.52,350.35,1013,9040
1447188606,26-05-2013,PORT04,V444_0,2,DTP,0,3,V555555555_27,1660885,PLANT03,686,3.177109347,8.99,14.51,0.52,355.01,1013,9040
1447208854,26-05-2013,PORT04,V444_0,2,DTP,0,3,V555555555_27,1660885,PLANT03,599,3.177109347,8.99,15.01,0.52,309.98,1013,9040
1447208853,26-05-2013,PORT04,V444_0,2,DTP,0,3,V555555555_27,1660885,PLANT03,613,3.177109347,8.99,15.51,0.52,317.23,1013,9040
1447163574,26-05-2013,PORT04,V444_0,2,DTP,0,3,V555555555_27,1660885,PLANT03,671,3.177109347,8.99,16.01,0.52,347.24,1013,9040
1447407271,26-05-2013,PORT04,V444_0,2,DTP,0,3,V555555555_27,1660885,PLANT03,594,3.177109347,8.99,16.51,0.52,307.4,1013,9040
1447151049,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1660885,PLANT03,396,0.794277337,2.25,17.01,0.52,204.93,1013,9040
1447208859,26-05-2013,PORT04,V444_0,2,DTP,0,3,V555555555_27,1660885,PLANT03,616,3.177109347,8.99,17.51,0.52,318.78,1013,9040
1447281377,26-05-2013,PORT04,V444_0,2,DTP,0,3,V555555555_27,1660885,PLANT03,995,5.68,16.07,18.01,0.52,514.91,1013,9040
1447152974,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1657064,PLANT03,293,0.023274366,0.07,18.51,0.52,151.63,1013,9040
1447304654,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1657064,PLANT03,299,0.038790609,0.11,19.01,0.52,154.73,1013,9040
1447265721,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1671416,PLANT03,16287,23.68,67.01,19.51,0.52,8428.55,1013,9040
1447392385,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1668545,PLANT03,265,0.021131607,0.06,20.01,0.52,137.14,1013,9040
1447392384,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1668545,PLANT03,286,0.03169741,0.09,20.51,0.52,148.01,1013,9040
1447398545,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1668545,PLANT03,341,0.105658034,0.3,21.01,0.52,176.47,1013,9040
1447265694,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1668545,PLANT03,365,1.056580335,2.99,21.51,0.52,188.89,1013,9040
1447225483,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1668547,PLANT03,341,0.238992926,0.68,22.01,0.52,176.47,1013,9040
1447210909,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1668547,PLANT03,333,0.238992926,0.68,22.51,0.52,172.33,1013,9040
1447231184,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1668547,PLANT03,571,1.991607717,5.64,23.01,0.52,295.49,1013,9040
1447164251,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1668547,PLANT03,240,0.031865723,0.09,23.51,0.52,124.2,1013,9040
1447225482,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1668547,PLANT03,349,0.238992926,0.68,24.01,0.52,180.61,1013,9040
1447163992,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1668547,PLANT03,346,0.238992926,0.68,24.51,0.52,179.06,1013,9040
1447152849,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1668547,PLANT03,311,0.127462894,0.36,25.01,0.52,160.94,1013,9040
1447152596,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1668547,PLANT03,359,0.398321543,1.13,25.51,0.52,185.78,1013,9040
1447225486,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1668547,PLANT03,326,0.119496463,0.34,26.01,0.52,168.71,1013,9040
1447163991,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1668547,PLANT03,294,0.238992926,0.68,26.51,0.52,152.15,1013,9040
1447210910,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1668547,PLANT03,339,0.238992926,0.68,27.01,0.52,175.43,1013,9040
1447225485,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1668547,PLANT03,311,0.119496463,0.34,27.51,0.52,160.94,1013,9040
1447312474,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1668545,PLANT03,2151,13.76,38.94,28.01,0.52,1113.15,1013,9040
1447163912,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1683200,PLANT03,335,1.309460979,3.71,28.51,0.52,173.36,1013,9040
1447242484,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1683200,PLANT03,529,5.135141093,14.53,29.01,0.52,273.76,1013,9040
1447158622,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1685212,PLANT03,585,6.92700088,19.6,29.51,0.52,302.74,1013,9040
1447163913,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1683203,PLANT03,235,0.021468285,0.06,30.01,0.52,121.61,1013,9040
1447296255,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1685212,PLANT03,731,8.28,23.43,30.51,0.52,378.29,1013,9040
1447271770,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1683200,PLANT03,717,8.96,25.36,31.01,0.52,371.05,1013,9040
1447150730,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1685211,PLANT03,791,9.28,26.26,31.51,0.52,409.34,1013,9040
1447219922,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1685211,PLANT03,1071,15.32,43.36,32.01,0.52,554.24,1013,9040
1447271771,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1683203,PLANT03,1106,15.64,44.26,32.51,0.52,572.36,1013,9040
1447382119,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1685211,PLANT03,1243,18.68,52.86,33.01,0.52,643.25,1013,9040
1447178888,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1685211,PLANT03,784,9.8,27.73,33.51,0.52,405.72,1013,9040
1447158621,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1685211,PLANT03,1313,18.46,52.24,34.01,0.52,679.48,1013,9040
1447229530,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1683203,PLANT03,1887,33.58,95.03,34.51,0.52,976.53,1013,9040
1447205760,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1696482,PLANT03,302,0.660149292,1.87,35.01,0.52,156.29,1013,9040
1447237094,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1696482,PLANT03,333,0.050780715,0.14,35.51,0.52,172.33,1013,9040
1447305112,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1663347,PLANT03,330,0.529958115,1.5,36.01,0.52,170.78,1013,9040
1447370728,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1663347,PLANT03,324,0.605666417,1.71,36.51,0.52,167.67,1013,9040
1447265601,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1663347,PLANT03,439,8.327913231,23.57,37.01,0.52,227.18,1013,9040
1447194415,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1663347,PLANT03,381,4.542498126,12.86,37.51,0.52,197.17,1013,9040
1447365240,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1663347,PLANT03,563,18.74,53.03,38.01,0.52,291.35,1013,9040
1447284977,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1662991,PLANT03,288,3.585075758,10.15,38.51,0.52,149.04,1013,9040
1447339822,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1671942,PLANT03,343,1.344593246,3.81,39.01,0.52,177.5,1013,9040
1447163911,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1671942,PLANT03,386,15.26,43.19,39.51,0.52,199.76,1013,9040
1447316664,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1699954,PLANT03,289,1.816359569,5.14,40.01,0.52,149.56,1013,9040
1447293069,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1699954,PLANT03,330,0.931466446,2.64,40.51,0.52,170.78,1013,9040
1447178871,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1699951,PLANT03,1922,65.99024463,186.75,41.01,0.52,994.64,1013,9040
1447158160,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1699951,PLANT03,4794,185.184609,524.07,41.51,0.52,2480.9,1013,9040
1447147778,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1699951,PLANT03,4716,153.1580507,433.44,42.01,0.52,2440.54,1013,9040
1447199998,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1699952,PLANT03,740,15.22722597,43.09,42.51,0.52,382.95,1013,9040
1447220211,26-05-2013,PORT04,V444_0,2,DTP,0,3,V555555555_27,1699952,PLANT03,251,0.110640177,0.31,43.01,0.52,129.89,1013,9040
1447220212,26-05-2013,PORT04,V444_0,2,DTP,0,3,V555555555_27,1699952,PLANT03,525,9.031376052,25.56,43.51,0.52,271.69,1013,9040
1447220231,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1699952,PLANT03,521,7.781692452,22.02,44.01,0.52,269.62,1013,9040
1447204419,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1699952,PLANT03,1244,35.88005902,101.54,44.51,0.52,643.77,1013,9040
1447200008,26-05-2013,PORT04,V444_0,2,DTP,0,3,V555555555_27,1699952,PLANT03,794,18.58754974,52.6,45.01,0.52,410.9,1013,9040
1447158161,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1699952,PLANT03,303,2.286563659,6.47,45.51,0.52,156.8,1013,9040
1447173735,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1699952,PLANT03,1250,36.88005902,104.37,46.01,0.52,646.88,1013,9040
1447147779,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1699952,PLANT03,310,2.434083895,6.89,46.51,0.52,160.43,1013,9040
1447204418,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1699948,PLANT03,517,9.27092844,26.24,47.01,0.52,267.55,1013,9040
1447185918,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1699948,PLANT03,342,2.67240286,7.56,47.51,0.52,176.99,1013,9040
1447199997,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1699948,PLANT03,4313,133.9705116,379.14,48.01,0.52,2231.99,1013,9040
1447194769,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1699948,PLANT03,442,4.124078488,11.67,48.51,0.52,228.74,1013,9040
1447200007,26-05-2013,PORT04,V444_0,2,DTP,0,3,V555555555_27,1699948,PLANT03,840,15.95821074,45.16,49.01,0.52,434.7,1013,9040
1447187419,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1699948,PLANT03,1099,28.19614655,79.8,49.51,0.52,568.73,1013,9040
1447200004,26-05-2013,PORT04,V444_0,2,DTP,0,3,V555555555_27,1699948,PLANT03,2051,61.73709883,174.72,50.01,0.52,1061.4,1013,9040
1447200006,26-05-2013,PORT04,V444_0,2,DTP,0,3,V555555555_27,1699948,PLANT03,2062,58.73709883,166.23,50.51,0.52,1067.09,1013,9040
1447211823,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1699948,PLANT03,731,13.87967518,39.28,51.01,0.52,378.29,1013,9040
1447185214,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1699948,PLANT03,379,4.124078488,11.67,51.51,0.52,196.13,1013,9040
1447173733,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1699948,PLANT03,694,14.19705116,40.18,52.01,0.52,359.15,1013,9040
1447152916,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1699948,PLANT03,1737,45.89507455,129.88,52.51,0.52,898.9,1013,9040
1447204420,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1699953,PLANT03,751,15.45610726,43.74,53.01,0.52,388.64,1013,9040
1447178872,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1699953,PLANT03,2319,59.82442906,169.3,53.51,0.52,1200.09,1013,9040
1447158162,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1699953,PLANT03,326,0.164561073,0.47,54.01,0.52,168.71,1013,9040
1447173734,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1699953,PLANT03,770,15.45610726,43.74,54.51,0.52,398.48,1013,9040
1447220230,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1699950,PLANT03,1493,19.97007789,56.52,55.01,0.52,772.63,1013,9040
1447326104,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1697081,PLANT03,668,3.719872982,10.53,55.51,0.52,345.69,1013,9040
1447346548,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1697081,PLANT03,2306,18.92709871,53.56,56.01,0.52,1193.36,1013,9040
1447160861,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1697080,PLANT03,2333,12.85156155,36.37,56.51,0.52,1207.33,1013,9040
1447165087,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1697085,PLANT03,806,2.24329579,6.35,57.01,0.52,417.11,1013,9040
1447231024,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1677889,PLANT03,390,0.809622739,2.29,57.51,0.52,201.83,1013,9040
1447344086,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1677889,PLANT03,313,0.086745293,0.25,58.01,0.52,161.98,1013,9040
1447212630,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1677889,PLANT03,487,1.156603913,3.27,58.51,0.52,252.02,1013,9040
1447231022,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1677878,PLANT03,1297,3.755310607,10.63,59.01,0.52,671.2,1013,9040
1447209474,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1677878,PLANT03,374,0.297450345,0.84,59.51,0.52,193.55,1013,9040
1447209561,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1677878,PLANT03,1493,4.313030004,12.21,60.01,0.52,772.63,1013,9040
1447373530,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1677878,PLANT03,496,0.669263277,1.89,60.51,0.52,256.68,1013,9040
1447152415,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1677878,PLANT03,942,2.305240175,6.52,61.01,0.52,487.49,1013,9040
1447361719,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1677878,PLANT03,955,2.334985209,6.61,61.51,0.52,494.21,1013,9040
1447348969,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1677878,PLANT03,1511,4.461755177,12.63,62.01,0.52,781.95,1013,9040
1447231021,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1677878,PLANT03,862,2.156515002,6.1,62.51,0.52,446.09,1013,9040
1447209473,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1677878,PLANT03,703,1.524433019,4.31,63.01,0.52,363.8,1013,9040
1447373529,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1677878,PLANT03,551,0.892351035,2.53,63.51,0.52,285.14,1013,9040
1447348971,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1677878,PLANT03,1228,3.606585435,10.21,64.01,0.52,635.49,1013,9040
1447189397,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1677878,PLANT03,474,0.70644457,2,64.51,0.52,245.3,1013,9040
1447187236,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1677878,PLANT03,323,0.223087759,0.63,65.01,0.52,167.15,1013,9040
1447306628,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1677878,PLANT03,1476,4.536117763,12.84,65.51,0.52,763.83,1013,9040
1447152774,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1677878,PLANT03,1142,3.060020425,8.66,66.01,0.52,590.99,1013,9040
1447269558,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1677878,PLANT03,1037,2.677053106,7.58,66.51,0.52,536.65,1013,9040
1447348980,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1677878,PLANT03,409,0.520538104,1.47,67.01,0.52,211.66,1013,9040
1447286447,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1677878,PLANT03,1175,3.439269615,9.73,67.51,0.52,608.06,1013,9040
1447269446,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1677878,PLANT03,904,2.119333709,6,68.01,0.52,467.82,1013,9040
1447306610,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1677878,PLANT03,1127,3.048866037,8.63,68.51,0.52,583.22,1013,9040
1447269521,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1677878,PLANT03,1167,3.19759121,9.05,69.01,0.52,603.92,1013,9040
1447183433,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1677878,PLANT03,688,1.524433019,4.31,69.51,0.52,356.04,1013,9040
1447398543,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1677878,PLANT03,877,2.268058882,6.42,70.01,0.52,453.85,1013,9040
1447348970,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1677878,PLANT03,781,1.747520778,4.95,70.51,0.52,404.17,1013,9040
1447189369,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1677878,PLANT03,1442,4.201486125,11.89,71.01,0.52,746.24,1013,9040
1447209486,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1677878,PLANT03,776,1.970608536,5.58,71.51,0.52,401.58,1013,9040
1447168979,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1677878,PLANT03,1506,4.56,12.9,72.01,0.52,779.36,1013,9040
1447152394,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1677878,PLANT03,1563,4.56,12.9,72.51,0.52,808.86,1013,9040
1447348984,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1677878,PLANT03,1665,4.96,14.04,73.01,0.52,861.64,1013,9040
1447265719,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1677878,PLANT03,1953,5.54,15.68,73.51,0.52,1010.68,1013,9040
1447348986,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1677878,PLANT03,3133,9.42,26.66,74.01,0.52,1621.33,1013,9040
1447301267,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1677878,PLANT03,1960,5.46,15.45,74.51,0.52,1014.3,1013,9040
1447369237,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1677878,PLANT03,2285,6,16.98,75.01,0.52,1182.49,1013,9040
1447195371,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1677884,PLANT03,4044,10.36,29.32,0,0.52,2092.78,1013,9040
1447152850,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1677878,PLANT03,5555,14.32,40.53,0.51,0.52,2874.72,1013,9040
1447152806,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1677878,PLANT03,2846,6.92,19.58,1.01,0.52,1472.81,1013,9040
1447281344,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1677877,PLANT03,2233,4.636129032,13.12,1.51,0.52,1155.58,1013,9040
1447321332,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1677877,PLANT03,2262,4.636129032,13.12,2.01,0.52,1170.59,1013,9040
1447234929,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1677877,PLANT03,2301,4.636129032,13.12,2.51,0.52,1190.77,1013,9040
1447160922,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1677877,PLANT03,2295,4.636129032,13.12,3.01,0.52,1187.67,1013,9040
1447189432,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1677877,PLANT03,4286,7.8,22.07,3.51,0.52,2218.01,1013,9040
1447391425,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1613321,PLANT03,749,2.833970081,8.02,4.01,0.52,387.61,1013,9040
1447226354,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1613321,PLANT03,961,4.28,12.11,4.51,0.52,497.32,1013,9040
1447406878,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1613321,PLANT03,3401,17.68,50.03,5.01,0.52,1760.02,1013,9040
1447349612,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1622685,PLANT03,341,0.397760252,1.13,5.51,0.52,176.47,1013,9040
1447349598,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1622685,PLANT03,327,0.318208202,0.9,6.01,0.52,169.22,1013,9040
1447349613,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1622685,PLANT03,320,0.397760252,1.13,6.51,0.52,165.6,1013,9040
1447152514,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1622685,PLANT03,306,0.185621451,0.53,7.01,0.52,158.36,1013,9040
1447152325,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1622685,PLANT03,384,0.662933754,1.88,7.51,0.52,198.72,1013,9040
1447162861,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1622685,PLANT03,445,1.789921136,5.07,8.01,0.52,230.29,1013,9040
1447273171,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1622685,PLANT03,426,2.015318612,5.7,8.51,0.52,220.46,1013,9040
1447265553,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1622685,PLANT03,295,0.795520505,2.25,9.01,0.52,152.66,1013,9040
1447349605,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1622685,PLANT03,367,0.530347003,1.5,9.51,0.52,189.92,1013,9040
1447281234,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1622685,PLANT03,285,0.662933754,1.88,10.01,0.52,147.49,1013,9040
1447349614,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1622685,PLANT03,935,4.7,13.3,10.51,0.52,483.86,1013,9040
1447372089,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1622685,PLANT03,1139,5.3,15,11.01,0.52,589.43,1013,9040
1447372090,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1622685,PLANT03,1444,6.58,18.62,11.51,0.52,747.27,1013,9040
1447232305,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1668345,PLANT03,340,8.59445511,24.32,12.01,0.52,175.95,1013,9040
1447158001,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1668345,PLANT03,1110,83.54,236.42,12.51,0.52,574.43,1013,9040
1447276561,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1668345,PLANT03,1000,72.56,205.34,13.01,0.52,517.5,1013,9040
1447204980,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1686758,PLANT03,3755,34.82,98.54,13.51,0.52,1943.22,1013,9040
1447407276,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1687644,PLANT03,1284,11.16,31.58,14.01,0.52,664.47,1013,9040
1447173486,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1623991,PLANT03,407,0.844701178,2.39,14.51,0.52,210.62,1013,9040
1447218312,26-05-2013,PORT04,V444_0,2,DTP,0,0,V555555555_27,1623991,PLANT03,369,0.844701178,2.39,15.01,0.52,190.96,1013,9040
